PackID,Avg_syn_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,Label
1483,0,0,1,0,0,0,1,0,0,0.002982,0.0002982,7.50E-05,0.000494,0.000121652,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1484,0,0,1,0,0,0,1,0,0,0.005593,0.0005593,5.80E-05,0.001585,0.00043404,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1485,0,0,1,0,0,0,1,0,0,0.004098,0.0004098,0.000126,0.000676,0.000160548,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1486,0,0,0.7,0.1,0,0.2,0.8,0.2,0,0.091706,0.0091706,6.20E-05,0.042174,0.015865089,553.9,66,1514,681.2650732,0.4,486.1,0,1448,717.5091712,0.066666667,Windows7
1487,0,0,1,0,0,0,1,0,0,0.010019,0.0010019,0.000223,0.003097,0.000935394,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
1488,0,0,1,0,0,0,1,0,0,0.013944,0.0013944,0.000338,0.004007,0.001517841,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
1489,0,0,0.4,0.6,0,0,1,0,0,0.342305,0.0342305,2.60E-05,0.238507,0.079677546,102.7,66,252,55.77544262,0.6,36.7,0,186,55.77544262,0,Windows7
1490,0,0,1,0,0,0,1,0,0,0.004854,0.0004854,0.00011,0.001203,0.000350684,1084.8,78,1514,691.0913752,0.3,1013.6,0,1448,699.4504509,0,Windows7
1491,0,0.1,0.2,0,0,0,0.3,0.1,0.6,0.020113,0.0020113,8.90E-05,0.013807,0.004618674,73.2,66,110,13.17236164,0.3,0,0,0,0,0,Windows7
1492,0,0,1,0,0,0,1,0,0,0.015462,0.0015462,6.70E-05,0.004204,0.00134755,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1493,0,0,0.9,0.1,0,0,1,0,0,0.007444,0.0007444,0.000146,0.003893,0.001159009,1417.7,551,1514,304.5273387,0,1351.7,485,1448,304.5273387,0,Windows7
1494,0,0,0.9,0.1,0,0,1,0,0,0.00558,0.000558,0.000335,0.001153,0.000251659,1041.2,78,1514,677.1910612,0.3,971.6,0,1448,682.8813465,0,Windows7
1495,0,0,0.7,0.3,0,0,1,0,0,0.06122,0.006122,6.40E-05,0.034561,0.011920241,476.4,66,1514,634.0708338,0.5,410.4,0,1448,634.0708338,0,Windows7
1496,0,0,1,0,0,0,1,0,0,0.009864,0.0009864,0.000396,0.006075,0.001867844,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
1497,0,0,1,0,0,0,1,0,0,0.010153,0.0010153,5.50E-05,0.003606,0.001294562,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
1498,0,0,0.9,0.1,0,0,1,0,0,0.00388,0.000388,6.00E-05,0.001094,0.000339697,1117,78,1514,645.8161073,0.2,1048.6,0,1448,650.1118194,0,Windows7
1499,0,0,1,0,0,0,1,0,0,0.009318,0.0009318,0.00035,0.003878,0.001171627,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
1500,0.3,0,0.4,0.2,0,0.1,0.9,0.1,0,0.319658,0.0319658,9.40E-05,0.137724,0.046507828,111.8,54,369,100.7690429,0.7,45.6,0,315,109.5456526,0.05,Windows7
1501,0,0,1,0,0,0,1,0,0,0.006606,0.0006606,7.70E-05,0.002556,0.000728466,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1502,0,0,0.9,0.1,0,0,1,0,0,0.032569,0.0032569,6.20E-05,0.023322,0.007542443,711.6,66,1514,719.5460297,0.5,645.6,0,1448,719.5460297,0,Windows7
1503,0,0.1,0.6,0.3,0,0,1,0,0,0.018036,0.0018036,3.80E-05,0.008372,0.00313276,78.7,66,114,16.68032773,0.9,10.3,0,48,17.5375787,0,Windows7
1504,0,0,0.6,0.4,0,0,1,0,0,0.041675,0.0041675,4.10E-05,0.03107,0.010104082,637.6,54,1484,728.6387918,0.4,576.4,0,1418,724.5503126,0,Windows7
1505,0,0,1,0,0,0,1,0,0,0.003298,0.0003298,3.50E-05,0.001986,0.000623077,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
1506,0,0,1,0,0,0,1,0,0,0.002839,0.0002839,6.20E-05,0.000627,0.00020285,1067,94,1484,671.4337892,0.3,992.6,0,1418,684.9590742,0,Windows7
1507,0,0,0.9,0.1,0,0,1,0,0,0.008666,0.0008666,6.20E-05,0.003032,0.00086487,1338.8,66,1514,457.3072879,0.1,1272.8,0,1448,457.3072879,0,Windows7
1508,0,0.1,0.5,0.4,0,0,1,0,0,0.0744,0.00744,7.30E-05,0.06907,0.022808529,109.4,66,277,77.12068464,0.8,43.4,0,211,77.12068464,0,Windows7
1509,0,0,0.4,0.6,0,0,1,0,0,0.064601,0.0064601,6.30E-05,0.034607,0.011707996,720,66,1484,677.2798535,0.2,654,0,1418,677.2798535,0,Windows7
1510,0,0,1,0,0,0,1,0,0,0.004448,0.0004448,6.90E-05,0.001084,0.000290981,1084,78,1514,692.3692014,0.3,1013.6,0,1448,699.4504509,0,Windows7
1511,0,0,1,0,0,0,1,0,0,0.014167,0.0014167,6.70E-05,0.004066,0.001554667,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
1512,0,0,1,0,0,0,1,0,0,0.012159,0.0012159,0.000162,0.003533,0.001432114,1084.8,78,1514,691.0810854,0.3,1013.6,0,1448,699.4504509,0,Windows7
1513,0,0,1,0,0,0,1,0,0,0.009872,0.0009872,0.000357,0.004368,0.001354347,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
1514,0,0,0.9,0.1,0,0,1,0,0,0.005359,0.0005359,6.00E-05,0.003432,0.001087609,681.9,66,1514,724.8123819,0.5,615.9,0,1448,724.8123819,0,Windows7
1515,0,0,0.9,0.1,0,0,1,0,0,0.006289,0.0006289,5.10E-05,0.003091,0.00091665,1182.4,66,1514,602.7918749,0.2,1116.4,0,1448,602.7918749,0,Windows7
1516,0,0,1,0,0,0,1,0,0,0.004578,0.0004578,3.70E-05,0.002059,0.000677057,796,78,1514,756.8384533,0.5,724,0,1448,763.1630087,0,Windows7
1517,0,0,0.9,0.1,0,0,1,0,0,0.006581,0.0006581,7.30E-05,0.00167,0.000487412,1004.8,78,1514,683.7882713,0.3,935.2,0,1448,689.2128844,0,Windows7
1518,0,0,1,0,0,0,1,0,0,0.020163,0.0020163,4.30E-05,0.011656,0.003826709,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1519,0,0.1,0.5,0.2,0,0.2,0.8,0.2,0,0.027647,0.0027647,0.000135,0.019101,0.006078907,538.2,54,1514,678.9470279,0.4,461.3,0,1448,727.2749406,0.05,Windows7
1520,0,0.1,0.4,0.1,0,0.4,0.6,0.4,0,0.150159,0.0150159,6.20E-05,0.064611,0.022792377,551.9,66,1514,666.0581306,0.3,428.2,0,1448,782.1103929,0.133333333,Windows7
1521,0,0,0.9,0,0,0,0.9,0.1,0,1.279961,0.1279961,0.000159,0.457327,0.146626587,67.1,66,77,3.478505426,0.9,0,0,0,0,0,Windows7
1522,0,0,0.9,0.1,0,0,1,0,0,0.003682,0.0003682,6.40E-05,0.000622,0.000191235,1156.8,78,1514,609.0314351,0.2,1088.4,0,1448,613.7576793,0,Windows7
1523,0,0.1,0.6,0.1,0.2,0,1,0,0,0.504848,0.0504848,9.60E-05,0.226894,0.078572493,59.8,54,100,14.34340731,0.9,5.8,0,46,14.34340731,0,Windows7
1524,0,0,1,0,0,0,1,0,0,0.016461,0.0016461,6.50E-05,0.003981,0.001538394,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1525,0,0,1,0,0,0,1,0,0,0.008746,0.0008746,5.20E-05,0.004303,0.001531724,796,78,1514,756.8384533,0.5,724,0,1448,763.1630087,0,Windows7
1526,0,0,1,0,0,0,1,0,0,0.013308,0.0013308,0.00022,0.004431,0.001293623,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1527,0,0,1,0,0,0,1,0,0,0.006399,0.0006399,0.000187,0.002719,0.000768126,1058.6,66,1484,684.9590742,0.3,992.6,0,1418,684.9590742,0,Windows7
1528,0,0,1,0,0,0,1,0,0,0.015999,0.0015999,6.00E-05,0.005211,0.001961465,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1529,0,0,0.3,0,0,0.7,0.3,0.7,0,0.003713,0.0003713,0.000166,0.001629,0.000459656,360.5,66,1514,607.9549051,0.1,289.6,0,1448,836.0031898,0.35,Windows7
1530,0,0,1,0,0,0,1,0,0,0.006384,0.0006384,4.70E-05,0.00367,0.001176793,796,78,1514,756.8384533,0.5,724,0,1448,763.1630087,0,Windows7
1531,0.1,0,0.9,0,0,0,1,0,0,0.007266,0.0007266,6.10E-05,0.005429,0.001739509,917.6,66,1484,731.2229026,0.4,850.8,0,1418,732.2520513,0,Windows7
1532,0,0,1,0,0,0,1,0,0,0.005638,0.0005638,0.000405,0.001221,0.000275622,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
1533,0,0,1,0,0,0,1,0,0,0.004537,0.0004537,5.20E-05,0.00088,0.000236819,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1534,0,0,0.9,0.1,0,0,1,0,0,0.010628,0.0010628,0.000455,0.00439,0.001221226,1472,1094,1514,132.8156617,0,1406,1028,1448,132.8156617,0,Windows7
1535,0,0,1,0,0,0,1,0,0,0.003613,0.0003613,6.30E-05,0.001024,0.000315409,1076,54,1514,705.2470016,0.3,1022,0,1460,705.2470016,0,Windows7
1536,0,0,0.9,0.1,0,0,1,0,0,0.007626,0.0007626,0.000105,0.004021,0.001240503,894,66,1514,721.4651759,0.4,826.8,0,1448,722.9816042,0,Windows7
1537,0,0,0.9,0.1,0,0,1,0,0,0.011019,0.0011019,0.0004,0.006173,0.001869922,1435.6,730,1514,247.9225686,0,1369.6,664,1448,247.9225686,0,Windows7
1538,0,0,0.9,0.1,0,0,1,0,0,0.009351,0.0009351,5.40E-05,0.003491,0.001070942,1182.4,66,1514,602.7918749,0.2,1116.4,0,1448,602.7918749,0,Windows7
1539,0.4,0,0.3,0.2,0.1,0,1,0,0,1.022459,0.1022459,7.60E-05,0.641129,0.203254574,75.8,54,105,16.60522006,0.8,7.8,0,39,16.44384383,0,Windows7
1540,0,0,1,0,0,0,1,0,0,0.015182,0.0015182,6.50E-05,0.011841,0.003813722,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1541,0,0,0.7,0,0,0.3,0.7,0.3,0,0.018086,0.0018086,0.000394,0.006086,0.002062705,939.6,66,1514,741.5620451,0.1,868.8,0,1448,547.2925569,0.05,Windows7
1542,0,0,0.1,0.9,0,0,1,0,0,0.047352,0.0047352,9.40E-05,0.013173,0.003925373,232.6,66,767,200.4252146,0.2,166.6,0,701,200.4252146,0,Windows7
1543,0,0,0.7,0.3,0,0,1,0,0,0.107394,0.0107394,6.40E-05,0.051488,0.021641967,454.2,66,1514,584.7800726,0.5,388.2,0,1448,584.7800726,0,Windows7
1544,0,0.1,0.1,0.4,0.4,0,1,0,0,0.045629,0.0045629,2.70E-05,0.036273,0.011796595,92.5,54,253,61.95024886,0.8,31.3,0,187,58.86906375,0,Windows7
1545,0,0,0.5,0.3,0,0.2,0.8,0.2,0,0.514386,0.0514386,0.000562,0.340022,0.109674083,247.4,66,822,287.8376085,0.5,150.4,0,756,317.5405486,0.1,Windows7
1546,0,0.2,0.3,0,0,0.5,0.5,0.5,0,0.234615,0.0234615,8.10E-05,0.166127,0.053393827,88.7,54,319,81.42351558,0.5,0.6,0,6,2.683281573,0.5,Windows7
1547,0,0,0.3,0.1,0,0,0.4,0,0.6,2.441634,0.2441634,0.041764,0.923306,0.370542873,89.1,66,105,16.08622599,0.3,3.9,0,39,19.5,0,Windows7
1548,0,0,0.9,0.1,0,0,1,0,0,0.004378,0.0004378,0.000226,0.000766,0.000168761,1435.6,730,1514,247.9225686,0,1369.6,664,1448,247.9225686,0,Windows7
1549,0,0,0.9,0,0,0,0.9,0,0.1,0.018568,0.0018568,0.000136,0.008215,0.002735864,941.6,78,1514,738.9877762,0.3,868.8,0,1448,724,0,Windows7
1550,0,0,0.9,0.1,0,0,1,0,0,0.023237,0.0023237,5.40E-05,0.016936,0.005540863,1001.2,66,1514,689.2128844,0.3,935.2,0,1448,689.2128844,0,Windows7
1551,0,0,0.9,0.1,0,0,1,0,0,0.015775,0.0015775,0.000419,0.007255,0.002482356,1290.8,66,1514,495.8917445,0.1,1224.8,0,1448,495.8917445,0,Windows7
1552,0,0,1,0,0,0,1,0,0,0.004337,0.0004337,6.10E-05,0.001083,0.000396557,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
1553,0,0,1,0,0,0,1,0,0,0.006179,0.0006179,4.20E-05,0.002566,0.000731396,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1554,0,0,1,0,0,0,1,0,0,0.028239,0.0028239,6.50E-05,0.007924,0.002975001,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1555,0,0,1,0,0,0,1,0,0,0.00449,0.000449,2.70E-05,0.001877,0.000604245,800,78,1514,752.6315315,0.5,724,0,1448,763.1630087,0,Windows7
1556,0,0,0.7,0.3,0,0,1,0,0,0.009804,0.0009804,3.50E-05,0.007327,0.002353444,924.9,66,1484,721.9215793,0.2,858.9,0,1418,721.9215793,0,Windows7
1557,0,0,1,0,0,0,1,0,0,0.012382,0.0012382,6.50E-05,0.008798,0.002798666,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
1558,0,0,1,0,0,0,1,0,0,0.004359,0.0004359,0.000299,0.000728,0.000116418,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
1559,0,0,1,0,0,0,1,0,0,0.004638,0.0004638,4.00E-05,0.001507,0.000479528,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1560,0,0,1,0,0,0,1,0,0,0.006746,0.0006746,5.00E-05,0.00408,0.001294502,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
1561,0,0,1,0,0,0,1,0,0,0.003266,0.0003266,0.000206,0.00057,0.00012978,1182,94,1454,573.426349,0.2,1110.4,0,1388,585.2321856,0,Windows7
1562,0,0,0.7,0,0,0,0.7,0.3,0,1.816602,0.1816602,0.000152,0.642085,0.240790696,72.7,54,159,31.29447946,0.7,0.6,0,6,2.267786838,0,Windows7
1563,0,0,1,0,0,0,1,0,0,0.006163,0.0006163,0.000132,0.001722,0.000473598,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
1564,0,0,1,0,0,0,1,0,0,0.002423,0.0002423,3.90E-05,0.000424,0.000173107,1067,94,1484,671.4337892,0.3,992.6,0,1418,684.9590742,0,Windows7
1565,0,0,0.3,0.7,0,0,1,0,0,0.095562,0.0095562,4.30E-05,0.05384,0.01946013,156,66,449,119.6327714,0.4,90,0,383,119.6327714,0,Windows7
1566,0.2,0.1,0.5,0.1,0.1,0,1,0,0,0.183936,0.0183936,5.90E-05,0.076784,0.029526557,259.9,54,1484,459.7478657,0.8,193.5,0,1418,459.9022239,0,Windows7
1567,0,0,1,0,0,0,1,0,0,0.007187,0.0007187,0.000136,0.002618,0.000736475,1083.2,78,1514,693.6539003,0.3,1013.6,0,1448,699.4504509,0,Windows7
1568,0,0,1,0,0,0,1,0,0,0.016047,0.0016047,8.40E-05,0.011926,0.003811916,1051.6,94,1462,660.8067796,0.3,977.2,0,1396,674.3320646,0,Windows7
1569,0,0,1,0,0,0,1,0,0,0.008715,0.0008715,6.70E-05,0.004146,0.001228002,1372,94,1514,449.0434277,0.1,1303.2,0,1448,457.8978052,0,Windows7
1570,0,0,1,0,0,0,1,0,0,0.005144,0.0005144,3.80E-05,0.002924,0.000916179,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
1571,0,0,1,0,0,0,1,0,0,0.008591,0.0008591,0.00039,0.004907,0.001482685,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
1572,0,0,0.9,0.1,0,0,1,0,0,0.003719,0.0003719,4.50E-05,0.000677,0.000166462,1290.8,66,1514,495.8917445,0.1,1224.8,0,1448,495.8917445,0,Windows7
1573,0,0.4,0.5,0.1,0,0,1,0,0,0.269071,0.0269071,7.50E-05,0.188019,0.060456342,164.3,60,1061,315.0781385,0.9,100.7,0,995,314.2348909,0,Windows7
1574,0,0,1,0,0,0,1,0,0,0.002894,0.0002894,4.90E-05,0.000669,0.000301183,774,54,1494,758.9466384,0.5,720,0,1440,758.9466384,0,Windows7
1575,0,0,1,0,0,0,1,0,0,0.00775,0.000775,9.00E-05,0.003593,0.001051278,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
1576,0,0,0.8,0.2,0,0,1,0,0,0.871222,0.0871222,6.40E-05,0.857146,0.285143646,828.7,54,1514,695.0673908,0.4,769.9,0,1460,693.3699429,0,Windows7
1577,0,0,1,0,0,0,1,0,0,0.003632,0.0003632,7.30E-05,0.000718,0.000219132,1226.8,78,1514,605.4707627,0.2,1158.4,0,1448,610.5304069,0,Windows7
1578,0,0,1,0,0,0,1,0,0,0.012268,0.0012268,6.60E-05,0.007689,0.00250504,1043.2,66,1462,674.3320646,0.3,977.2,0,1396,674.3320646,0,Windows7
1579,0.2,0.1,0.4,0.2,0,0.1,0.9,0.1,0,0.262006,0.0262006,5.50E-05,0.132078,0.045971193,180.3,54,653,230.6565749,0.7,111.6,0,599,246.9073713,0.05,Windows7
1580,0,0,0.7,0.3,0,0,1,0,0,0.3931,0.03931,0.000112,0.224048,0.070846728,77.7,66,105,18.83878977,0.7,11.7,0,39,18.83878977,0,Windows7
1581,0.1,0,0.9,0,0,0,1,0,0,0.00979,0.000979,4.30E-05,0.00363,0.001117954,1225.2,66,1514,608.8467788,0.2,1148.8,0,1436,605.4707627,0,Windows7
1582,0,0,0.9,0.1,0,0,1,0,0,0.00649,0.000649,0.000357,0.002651,0.00073227,1435.6,730,1514,247.9225686,0,1369.6,664,1448,247.9225686,0,Windows7
1583,0,0,0.9,0.1,0,0,1,0,0,0.007542,0.0007542,6.70E-05,0.002365,0.000891995,958.5,66,1514,720.4034749,0.3,892.5,0,1448,720.4034749,0,Windows7
1584,0,0,0.9,0.1,0,0,1,0,0,0.009989,0.0009989,0.000197,0.005802,0.001768626,1417.7,551,1514,304.5273387,0,1351.7,485,1448,304.5273387,0,Windows7
1585,0,0,1,0,0,0,1,0,0,0.007702,0.0007702,6.30E-05,0.003226,0.001057782,1058.6,66,1484,684.9590742,0.3,992.6,0,1418,684.9590742,0,Windows7
1586,0,0,0.5,0.5,0,0,1,0,0,0.311109,0.0311109,6.20E-05,0.131278,0.047631605,533.2,66,1484,661.1568649,0.4,467.2,0,1418,661.1568649,0,Windows7
1587,0.1,0.2,0.4,0.3,0,0,1,0,0,0.043223,0.0043223,6.20E-05,0.02435,0.008632597,103.8,54,369,100.9387053,0.8,47.8,0,315,101.7893249,0,Windows7
1588,0,0,0.9,0.1,0,0,1,0,0,0.005785,0.0005785,0.00039,0.001813,0.000448199,1472,1094,1514,132.8156617,0,1406,1028,1448,132.8156617,0,Windows7
1589,0,0,1,0,0,0,1,0,0,0.006082,0.0006082,6.00E-05,0.002839,0.000859272,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1590,0,0,0.9,0.1,0,0,1,0,0,0.017302,0.0017302,0.000181,0.012615,0.004028522,1038.8,66,1514,680.9922173,0.3,971.6,0,1448,682.8813465,0,Windows7
1591,0,0,0.9,0,0,0.1,0.9,0.1,0,0.004387,0.0004387,3.90E-05,0.00165,0.000585922,641.3,54,1514,751.167691,0.5,584,0,1460,769.487564,0.025,Windows7
1592,0,0,0.9,0.1,0,0,1,0,0,0.002862,0.0002862,4.00E-05,0.001231,0.000391692,793.8,66,1514,759.2419904,0.4,727.8,0,1448,759.2419904,0,Windows7
1593,0,0,1,0,0,0,1,0,0,0.00576,0.000576,6.30E-05,0.002445,0.000720794,1051.6,94,1462,660.8067796,0.3,977.2,0,1396,674.3320646,0,Windows7
1594,0,0,0,0.1,0,0,0.1,0.9,0,0.129262,0.0129262,0.000303,0.114761,0.037751915,129.3,74,627,174.8739546,0,57.3,573,573,0,0,Windows7
1595,0,0,1,0,0,0,1,0,0,0.008601,0.0008601,5.80E-05,0.004219,0.001553367,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
1596,0,0,0.8,0.2,0,0,1,0,0,0.024301,0.0024301,4.50E-05,0.011822,0.004684124,604.2,66,1484,647.3683135,0.5,538.2,0,1418,647.3683135,0,Windows7
1597,0,0,0.6,0.4,0,0,1,0,0,0.017446,0.0017446,5.80E-05,0.011998,0.003850519,373.9,66,1514,601.3746198,0.5,307.9,0,1448,601.3746198,0,Windows7
1598,0,0,1,0,0,0,1,0,0,0.006076,0.0006076,4.50E-05,0.003548,0.001130922,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
1599,0,0,0.2,0.7,0,0,0.9,0.1,0,0.084193,0.0084193,0.000399,0.033345,0.010091142,350,66,588,253.2368237,0.2,282.9,0,522,248.583487,0,Windows7
1600,0,0,0.9,0.1,0,0,1,0,0,0.003307,0.0003307,7.90E-05,0.000577,0.00017586,1089,94,1514,684.3204253,0.2,1017.4,0,1448,693.4090023,0,Windows7
1601,0,0,0.9,0.1,0,0,1,0,0,0.010706,0.0010706,0.000419,0.005195,0.001535036,1514,1514,1514,0,0,1448,1448,1448,0,0,Windows7
1602,0,0,1,0,0,0,1,0,0,0.054878,0.0054878,6.30E-05,0.050429,0.016632195,638,54,1514,753.9407581,0.6,584,0,1460,753.9407581,0,Windows7
1603,0,0,1,0,0,0,1,0,0,0.007074,0.0007074,6.40E-05,0.002403,0.000849066,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
1604,0,0,0.8,0.2,0,0,1,0,0,0.093986,0.0093986,8.90E-05,0.064734,0.0216845,993.6,66,1514,689.257765,0.2,927.6,0,1448,689.257765,0,Windows7
1605,0,0,0.8,0.2,0,0,1,0,0,0.005612,0.0005612,5.70E-05,0.002244,0.000630313,1311.4,105,1484,437.6886768,0,1245.4,39,1418,437.6886768,0,Windows7
1606,0,0,1,0,0,0,1,0,0,0.01019,0.001019,5.10E-05,0.006491,0.002064468,800,86,1514,752.6220831,0.5,724,0,1448,763.1630087,0,Windows7
1607,0,0,0.7,0.3,0,0,1,0,0,0.044996,0.0044996,5.70E-05,0.021627,0.007526316,486.1,54,1494,592.8350811,0.5,432.1,0,1440,592.8350811,0,Windows7
1608,0,0.1,0.5,0,0.4,0,1,0,0,0.020103,0.0020103,2.90E-05,0.013092,0.004359898,201.6,54,1494,454.1383049,0.9,144,0,1440,455.3679831,0,Windows7
1609,0,0.2,0.3,0.1,0.4,0,1,0,0,0.017716,0.0017716,2.40E-05,0.014047,0.004613834,64.3,54,97,12.94475441,1,3.1,0,31,9.803060747,0,Windows7
1610,0,0,0.9,0.1,0,0,1,0,0,0.0109,0.00109,0.000167,0.003877,0.001331057,1170.8,66,1514,605.7907229,0.2,1104.8,0,1448,605.7907229,0,Windows7
1611,0,0,0.9,0.1,0,0,1,0,0,0.003644,0.0003644,0.000194,0.000515,9.13E-05,1270.5,66,1514,524.7169078,0.1,1204.5,0,1448,524.7169078,0,Windows7
1612,0,0,1,0,0,0,1,0,0,0.006215,0.0006215,4.30E-05,0.002846,0.000838606,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1613,0,0,1,0,0,0,1,0,0,0.003331,0.0003331,6.40E-05,0.000538,0.000170158,1228.4,66,1484,542.8785827,0.1,1162.4,0,1418,542.8785827,0,Windows7
1614,0,0,1,0,0,0,1,0,0,0.042674,0.0042674,6.20E-05,0.019906,0.007280121,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1615,0,0,1,0,0,0,1,0,0,0.015772,0.0015772,7.90E-05,0.006282,0.002013448,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
1616,0,0,1,0,0,0,1,0,0,0.022441,0.0022441,0.000695,0.014317,0.004489132,1369.2,66,1514,457.8978052,0.1,1303.2,0,1448,457.8978052,0,Windows7
1617,0,0,0.9,0.1,0,0,1,0,0,0.015717,0.0015717,6.40E-05,0.008247,0.002637034,983.3,66,1514,699.2898064,0.3,917.3,0,1448,699.2898064,0,Windows7
1618,0,0,1,0,0,0,1,0,0,0.002297,0.0002297,3.30E-05,0.000676,0.000258192,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
1619,0,0,0.4,0.6,0,0,1,0,0,0.158057,0.0158057,8.20E-05,0.079146,0.033991333,110.7,54,309,74.31173079,0.5,47.1,0,243,73.26731877,0,Windows7
1620,0,0,1,0,0,0,1,0,0,0.016323,0.0016323,7.20E-05,0.008947,0.002820025,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1621,0,0,0.8,0.2,0,0,1,0,0,0.714704,0.0714704,7.20E-05,0.70116,0.233172762,770.5,66,1514,743.6602047,0.5,704.5,0,1448,743.6602047,0,Windows7
1622,0,0.1,0.5,0,0,0.4,0.6,0.4,0,0.143465,0.0143465,5.60E-05,0.084386,0.028381431,81.5,66,188,37.81313705,0.6,0,0,0,0,0,Windows7
1623,0,0,0.4,0.6,0,0,1,0,0,0.020079,0.0020079,3.20E-05,0.004932,0.002000331,132,54,312,89.73665175,0.4,76.8,0,258,90.79133586,0,Windows7
1624,0,0,0.5,0.5,0,0,1,0,0,0.09538,0.009538,4.10E-05,0.075945,0.024792651,124.4,66,236,78.03446532,0.5,58.4,0,170,78.03446532,0,Windows7
1625,0,0,1,0,0,0,1,0,0,0.013446,0.0013446,6.20E-05,0.007471,0.002375294,790,66,1514,763.1630087,0.5,724,0,1448,763.1630087,0,Windows7
1626,0,0,1,0,0,0,1,0,0,0.006647,0.0006647,9.70E-05,0.00259,0.000763426,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1627,0,0,1,0,0,0,1,0,0,0.021478,0.0021478,6.50E-05,0.006613,0.002509975,1079.6,66,1514,699.4504509,0.3,1013.6,0,1448,699.4504509,0,Windows7
1628,0.3,0,0.4,0.3,0,0,1,0,0,0.102406,0.0102406,6.50E-05,0.037268,0.015564467,162.7,54,571,205.9989482,0.7,103.5,0,517,208.702473,0,Windows7
1629,0,0,0.9,0.1,0,0,1,0,0,0.004436,0.0004436,8.60E-05,0.001,0.000278626,947.6,94,1462,670.8036971,0.3,873.2,0,1396,682.7110663,0,Windows7
1630,0,0,1,0,0,0,1,0,0,0.007222,0.0007222,8.70E-05,0.003775,0.001129118,1224.4,66,1514,610.5304069,0.2,1158.4,0,1448,610.5304069,0,Windows7
